id,distcode,distname,state,rad,lng,lat,disthash
245767601,138,Meerut,Uttar Pradesh,11.739185186066445,77.92086089999998,29.099060999999985,3c73baaa
571773704,138,Meerut,Uttar Pradesh,13.318182441124215,77.7061915,28.996329599999996,3c73baaa
799850435,138,Meerut,Uttar Pradesh,16.706545149639386,77.68677229999999,29.024052899999994,3c73baaa
1217980297,138,Meerut,Uttar Pradesh,8.424620269465576,77.6107693,29.145344900000012,3c73baaa
1535166652,138,Meerut,Uttar Pradesh,17.77953854995156,77.6846082,29.032460900000014,3c73baaa
2876606406,138,Meerut,Uttar Pradesh,7.746423071051615,77.98987589999999,29.1539372,3c73baaa
3909108749,138,Meerut,Uttar Pradesh,8.205847905576881,77.60384089999998,29.149555999999986,3c73baaa
4019942550,138,Meerut,Uttar Pradesh,1.5630143254907993,77.97084559999999,29.200525299999992,3c73baaa
6173634803,138,Meerut,Uttar Pradesh,10.284830841060037,77.70329469999999,29.11332549999999,3c73baaa
6653744741,138,Meerut,Uttar Pradesh,15.216728248624385,77.71921629999999,29.009491500000006,3c73baaa
6657709197,138,Meerut,Uttar Pradesh,12.362019226956619,77.7000815,28.9893916,3c73baaa
6658019690,138,Meerut,Uttar Pradesh,15.546116870821669,77.71192069999998,29.05722009999999,3c73baaa
6658260358,138,Meerut,Uttar Pradesh,13.495825373201992,77.71694179999999,28.99609199999999,3c73baaa
6658260359,138,Meerut,Uttar Pradesh,12.785481221692708,77.72556779999998,28.98839689999999,3c73baaa
6658260794,138,Meerut,Uttar Pradesh,7.0896004568193565,77.64664639999998,28.950175300000005,3c73baaa
6658260818,138,Meerut,Uttar Pradesh,2.8187770239394156,77.6478052,28.916597799999995,3c73baaa
245762879,143,Aligarh,Uttar Pradesh,9.805535673283925,78.0690216,27.881541199999994,07853f76
245763835,143,Aligarh,Uttar Pradesh,7.640406512389945,78.2853798,28.02983310000001,07853f76
245763873,143,Aligarh,Uttar Pradesh,2.8784875293202723,77.5769278,28.040808800000004,07853f76
2191625462,143,Aligarh,Uttar Pradesh,8.012951323449146,77.84266899999999,27.942063699999988,07853f76
245764532,142,Bulandshahr,Uttar Pradesh,8.037188827352924,78.26071599999999,28.20544799999999,b406895f
245765445,142,Bulandshahr,Uttar Pradesh,3.7069141051411316,77.69898309999999,28.4520179,b406895f
1271236305,142,Bulandshahr,Uttar Pradesh,15.363120743736316,78.1049538,28.40335310000001,b406895f
1271237043,142,Bulandshahr,Uttar Pradesh,0.5309646009555913,78.2678725,28.357348200000004,b406895f
1282066396,142,Bulandshahr,Uttar Pradesh,3.164929661289437,78.05991869999998,28.627717299999997,b406895f
2141899772,142,Bulandshahr,Uttar Pradesh,19.952355169444633,77.8542516,28.405651500000005,b406895f
2273598142,142,Bulandshahr,Uttar Pradesh,8.354970225789843,77.85391600000001,28.25326519999999,b406895f
4663101230,142,Bulandshahr,Uttar Pradesh,16.772229357267033,78.128598,28.237804999999994,b406895f
245767658,134,Bijnor,Uttar Pradesh,-1.312133654470404,78.6208906,29.121191299999992,6df6b429
245768304,134,Bijnor,Uttar Pradesh,9.442144601955068,78.674504,29.39303550000001,6df6b429
1209134739,134,Bijnor,Uttar Pradesh,10.715232789089132,78.40746909999999,29.15006789999997,6df6b429
1209135245,134,Bijnor,Uttar Pradesh,9.362987261904193,78.2715003,29.137312199999997,6df6b429
1209147756,134,Bijnor,Uttar Pradesh,6.395721873659524,78.58422259999999,29.20715739999998,6df6b429
1209740205,134,Bijnor,Uttar Pradesh,3.9935184571585105,78.13714349999998,29.36952209999999,6df6b429
1210119396,134,Bijnor,Uttar Pradesh,14.336497647824618,78.5732637,29.324876799999984,6df6b429
1210121524,134,Bijnor,Uttar Pradesh,15.829803847476553,78.34300660000001,29.613132399999994,6df6b429
1210121545,134,Bijnor,Uttar Pradesh,22.835789119506764,78.42997629999999,29.440767899999987,6df6b429
1210700978,134,Bijnor,Uttar Pradesh,7.173967737924244,78.53255669999999,29.52532549999999,6df6b429
5910112582,134,Bijnor,Uttar Pradesh,12.49261173711685,78.3229226,29.63329849999999,6df6b429
1218979126,139,Baghpat,Uttar Pradesh,8.879568873048541,77.2587454,29.10278859999999,d56fd7da
2141899759,139,Baghpat,Uttar Pradesh,-0.548112691098798,77.2193369,28.943401999999992,d56fd7da
2275101395,139,Baghpat,Uttar Pradesh,1.4616753581539632,77.1734354,29.2091123,d56fd7da
245764684,153,Kheri,Uttar Pradesh,18.814702726368186,80.85973759999999,28.235055999999993,b923577c
245765361,153,Kheri,Uttar Pradesh,14.707049524214904,80.58100229999998,28.431273299999994,b923577c
1193155059,153,Kheri,Uttar Pradesh,14.276539406741533,80.7815166,27.946308999999996,b923577c
1211790465,153,Kheri,Uttar Pradesh,19.275552309172607,80.4720642,28.07465900000001,b923577c
1211791948,153,Kheri,Uttar Pradesh,-0.8165585580034312,80.34337199999999,28.290777200000004,b923577c
4831650732,153,Kheri,Uttar Pradesh,30.538568595498717,80.5930771,28.109630999999997,b923577c
1207414283,136,Rampur,Uttar Pradesh,0.09107472853042872,79.02843369999998,28.801400099999995,4c1653fd
1209729761,136,Rampur,Uttar Pradesh,-0.23595784594779365,78.9420086,28.975349799999986,4c1653fd
245764623,150,Bareilly,Uttar Pradesh,9.40037719764098,79.53759639999998,28.208326500000013,ce04df02
245765070,150,Bareilly,Uttar Pradesh,20.490843063396692,79.40965419999999,28.35236089999999,ce04df02
566631926,150,Bareilly,Uttar Pradesh,8.485028854613759,79.3160569,28.549785600000003,ce04df02
1201706157,150,Bareilly,Uttar Pradesh,9.539654975337672,79.4957143,28.774096299999993,ce04df02
4950721082,150,Bareilly,Uttar Pradesh,2.9095126804734646,79.24846439999999,28.221544800000004,ce04df02
7093268651,150,Bareilly,Uttar Pradesh,0.4968028552326814,79.20775649999999,28.539912699999995,ce04df02
245757930,145,Mathura,Uttar Pradesh,6.854573863430631,77.7622061,27.3206052,196f4fd1
245760219,145,Mathura,Uttar Pradesh,6.92301359262108,77.7916007,27.55759869999999,196f4fd1
568283868,145,Mathura,Uttar Pradesh,18.97589041208914,77.6855554,27.495553899999987,196f4fd1
617987467,145,Mathura,Uttar Pradesh,15.692386317188655,77.6938045,27.575372599999994,196f4fd1
1307180290,145,Mathura,Uttar Pradesh,9.17145196384447,77.711505,27.634483900000003,196f4fd1
2275304393,145,Mathura,Uttar Pradesh,3.6316228513975166,77.46118719999998,27.49734899999999,196f4fd1
2377766084,145,Mathura,Uttar Pradesh,14.68661554805034,77.7203733,27.439071999999985,196f4fd1
7054369539,145,Mathura,Uttar Pradesh,16.236406247576788,77.6759384,27.475403399999994,196f4fd1
245760261,201,Etah,Uttar Pradesh,6.063385554489834,78.6578425,27.560019999999987,5b788486
1270311908,201,Etah,Uttar Pradesh,6.076796503052681,79.1708295,27.49448009999999,5b788486
245755802,155,Hardoi,Uttar Pradesh,4.967870918509249,80.5113664,27.06055800000001,85769450
245756711,155,Hardoi,Uttar Pradesh,10.984310088347279,80.0327344,27.174930699999997,85769450
566635182,155,Hardoi,Uttar Pradesh,15.786704781272173,79.9529044,27.289455899999997,85769450
1197329718,155,Hardoi,Uttar Pradesh,24.575366116769537,80.13296690000001,27.401061900000002,85769450
1199240186,155,Hardoi,Uttar Pradesh,5.459881041663274,79.9394235,27.64466879999999,85769450
245759077,182,Balrampur,Uttar Pradesh,8.51295326176014,82.18546019999998,27.42951259999999,ff099f99
245759954,182,Balrampur,Uttar Pradesh,17.243211695128917,82.4138358,27.528738200000003,ff099f99
2506104748,182,Balrampur,Uttar Pradesh,3.6228197068832295,82.4195721,27.317671699999984,ff099f99
1270311849,144,Mahamaya Nagar,Uttar Pradesh,5.023760125868748,78.3805599,27.687979999999996,0d1e3ccb
1270312162,144,Mahamaya Nagar,Uttar Pradesh,3.5666143330012128,78.0545477,27.5975888,0d1e3ccb
1270718334,144,Mahamaya Nagar,Uttar Pradesh,5.7337607886069355,78.0359173,27.4390229,0d1e3ccb
572231982,152,Shahjahanpur,Uttar Pradesh,11.187507082486544,79.9109575,27.88274909999999,0c4a9e7c
1198613353,152,Shahjahanpur,Uttar Pradesh,10.66017953409764,79.9228771,27.8541741,0c4a9e7c
1201718437,152,Shahjahanpur,Uttar Pradesh,17.699470617952,79.74246359999998,27.963332999999988,0c4a9e7c
1845300646,152,Shahjahanpur,Uttar Pradesh,9.774711615338889,79.9212862,27.89921959999999,0c4a9e7c
2239097369,152,Shahjahanpur,Uttar Pradesh,7.395439763929239,80.0952213,28.066313399999995,0c4a9e7c
2266085749,152,Shahjahanpur,Uttar Pradesh,10.195144710004872,80.10762070000001,28.2406582,0c4a9e7c
1202089502,159,Farrukhabad,Uttar Pradesh,6.313899533090684,79.33643939999999,27.554467399999986,59a2fd2c
1270196009,159,Farrukhabad,Uttar Pradesh,4.991493817254229,79.6279515,27.36329569999998,59a2fd2c
1270199126,159,Farrukhabad,Uttar Pradesh,10.600139418387984,79.5790994,27.3895336,59a2fd2c
2876633627,159,Farrukhabad,Uttar Pradesh,4.654879700395681,79.63094049999998,27.373831399999997,59a2fd2c
1180631459,160,Kannauj,Uttar Pradesh,2.2710762606352684,79.9201719,27.053634499999998,4d59f3e6
1270199524,160,Kannauj,Uttar Pradesh,6.764721077573339,79.73163380000001,27.117801800000002,4d59f3e6
1270201907,160,Kannauj,Uttar Pradesh,3.463766550743679,79.5030602,27.1493493,4d59f3e6
3213577186,160,Kannauj,Uttar Pradesh,14.622561327047196,79.7892049,26.957646099999998,4d59f3e6
572259361,151,Pilibhit,Uttar Pradesh,13.593622303595822,79.80540720000002,28.62949959999999,9565590d
2250766758,151,Pilibhit,Uttar Pradesh,16.714880130003163,80.14748129999998,28.5128878,9565590d
4810476601,151,Pilibhit,Uttar Pradesh,5.018625644048424,79.80306629999998,28.2938107,9565590d
6641588699,151,Pilibhit,Uttar Pradesh,-1.3381967020640733,79.88519659999999,28.8166271,9565590d
245755465,148,Mainpuri,Uttar Pradesh,-1.2617215197388831,78.94046419999998,27.0033264,b27404c2
1201698093,148,Mainpuri,Uttar Pradesh,1.7844233291584615,79.29716959999999,27.218395499999986,b27404c2
1270201198,148,Mainpuri,Uttar Pradesh,8.027383340240124,79.181767,27.255225899999985,b27404c2
1270201335,148,Mainpuri,Uttar Pradesh,21.02727093307884,79.02717019999999,27.2270677,b27404c2
1209127941,137,Jyotiba Phule Nagar,Uttar Pradesh,12.271725954896025,78.2452916,28.836098800000006,c12daf4e
1209147858,137,Jyotiba Phule Nagar,Uttar Pradesh,9.947830590132515,78.2826224,28.722781700000002,c12daf4e
1209148825,137,Jyotiba Phule Nagar,Uttar Pradesh,6.022743533745338,78.4707309,28.906620000000004,c12daf4e
